%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492810680655663765,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680755629838,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680855630072,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810680955650624,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681055804672,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681155627922,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681255744136,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681355703921,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681455575503,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681555602192,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681655631941,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681755657868,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681855582916,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810681955620783,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682055579486,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682155587373,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682255627048,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682355742459,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682455606025,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682555621468,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682655712287,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682755657250,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682855635665,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810682955582324,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683055617700,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683155646555,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683255648953,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683355766229,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683455678096,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683555601576,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683655566477,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
1492810683755614832,105.0,44.0,17.5,20.0,5.0,50.0,28.0,0.0,50.0
