%time,field.P_vel,field.I_vel,field.D_vel,field.P_pitch,field.I_pitch,field.D_pitch,field.P_yaw,field.I_yaw,field.D_yaw
1492805891455610987,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891555715868,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891655682761,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891755630285,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891855561048,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805891955679040,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892055754217,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892155629287,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892255580736,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892355705389,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892455702745,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892555581373,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892655562682,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892755567260,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892855655989,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805892955668180,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893055950670,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893155642490,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893255888298,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893355751371,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893455592838,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893555786860,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893655551080,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893755622090,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893855602326,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805893955882470,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894055646531,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894155593457,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894255617871,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894355937493,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894455636947,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894555667410,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894655609287,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894755620340,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894855687320,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805894955651131,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895055633128,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895155573390,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895255666834,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895355571549,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895455610275,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895555941835,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895655866219,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895755518025,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895855552093,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805895955748826,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896055653142,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896155708730,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896255544872,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896355550688,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896455581381,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896555709897,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896655698878,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896755584102,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896855760859,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805896955609052,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897055633830,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897155690817,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897255605884,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897355588904,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897455603390,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897555741448,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897655570860,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897755559912,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897855877011,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
1492805897955622828,105.0,44.0,17.5,10.0,0.0,50.0,30.0,0.0,50.0
