%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1492805879381353426,3458,1492805879381174087,robot_frame,0,1,33.460941,-117.706142167,-32.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805880383234382,3459,1492805880382976055,robot_frame,0,1,33.4609368333,-117.706137667,-32.5,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805881382961744,3460,1492805881382723093,robot_frame,0,1,33.4609328333,-117.706132833,-32.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805882381834384,3461,1492805882381645917,robot_frame,0,1,33.460928,-117.706127667,-32.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805883382598761,3462,1492805883382344007,robot_frame,0,1,33.460923,-117.706122,-32.7,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805884382344086,3463,1492805884382101058,robot_frame,0,1,33.4609171667,-117.706116167,-32.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805885382139521,3464,1492805885381942033,robot_frame,0,1,33.4609103333,-117.706110333,-32.5,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805886382009644,3465,1492805886381787061,robot_frame,0,1,33.4609036667,-117.706103833,-32.5,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805887381809810,3466,1492805887381570100,robot_frame,0,1,33.460897,-117.706096333,-32.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805888378664203,3467,1492805888378384113,robot_frame,0,1,33.4608895,-117.706087833,-32.5,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805889382333445,3468,1492805889382164001,robot_frame,0,1,33.4608815,-117.7060795,-31.9,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805890382230296,3469,1492805890382010936,robot_frame,0,1,33.4608728333,-117.706071,-31.6,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805891381007135,3470,1492805891380842924,robot_frame,0,1,33.4608643333,-117.706063,-31.7,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805892380789429,3471,1492805892380558013,robot_frame,0,1,33.460855,-117.706055333,-31.2,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805893383439634,3472,1492805893383244991,robot_frame,0,1,33.4608441667,-117.7060475,-31.0,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805894381219288,3473,1492805894380994081,robot_frame,0,1,33.460834,-117.706042,-31.0,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805895381067735,3474,1492805895380918979,robot_frame,0,1,33.4608238333,-117.706037333,-30.9,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805896380958415,3475,1492805896380709886,robot_frame,0,1,33.4608133333,-117.706033167,-31.0,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805897382782959,3476,1492805897382520914,robot_frame,0,1,33.4608021667,-117.706029833,-31.1,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805898383533659,3477,1492805898383304119,robot_frame,0,1,33.4607908333,-117.706025333,-31.0,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805899379391427,3478,1492805899379093885,robot_frame,0,1,33.4607801667,-117.706022167,-30.9,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805900381127350,3479,1492805900380923986,robot_frame,0,1,33.4607691667,-117.706019333,-30.7,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
1492805901380941442,3480,1492805901380666017,robot_frame,0,1,33.4607585,-117.706018333,-30.5,2.3716,0.0,0.0,0.0,2.3716,0.0,0.0,0.0,9.4864,1
