# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
13.1686958	2.3822215	-0.5665302	-0.3310249	-0.1737036	-0.2346972	1.6367522	-0.2233304	-0.2610577	-0.0267464
13.2687759	2.3976693	-0.5818417	-0.3257191	-0.1731639	-0.2382971	1.6363880	-0.2179341	-0.2618266	-0.0176547
13.3687706	2.4259030	-0.6018844	-0.3281913	-0.1748893	-0.2377075	1.6378522	-0.2043432	-0.2621688	-0.0121333
13.4688963	2.4549086	-0.6211731	-0.3258167	-0.1805528	-0.2296348	1.6421660	-0.1861986	-0.2620708	0.0004667
13.5687168	2.4775215	-0.6358375	-0.3265974	-0.1858179	-0.2214760	1.6456645	-0.1817485	-0.2609138	0.0084148
13.6687980	2.5050541	-0.6540345	-0.3216661	-0.1928793	-0.2111695	1.6492235	-0.1857249	-0.2603006	0.0213845
13.7689690	2.5350995	-0.6747123	-0.3194845	-0.2001856	-0.2025211	1.6513401	-0.1991652	-0.2572028	0.0263922
13.8687386	2.5560304	-0.6903016	-0.3172338	-0.2032864	-0.2014113	1.6515977	-0.2131484	-0.2540655	0.0229454
13.9688195	2.5827496	-0.7117539	-0.3148739	-0.2043085	-0.2057812	1.6512762	-0.2281364	-0.2491317	0.0102820
14.0687416	2.6110567	-0.7356569	-0.3154392	-0.2006002	-0.2152200	1.6512949	-0.2364344	-0.2422048	-0.0107980
14.1687196	2.6411105	-0.7591277	-0.3144065	-0.1950404	-0.2298159	1.6517075	-0.2343455	-0.2366326	-0.0294464
14.2688750	2.6615198	-0.7760780	-0.3192753	-0.1892872	-0.2368337	1.6521797	-0.2259304	-0.2335465	-0.0426880
14.3687619	2.6878089	-0.7916262	-0.3184996	-0.1824238	-0.2421136	1.6528827	-0.2103356	-0.2333866	-0.0476336
14.4689352	2.7091758	-0.8016898	-0.3159812	-0.1777395	-0.2410711	1.6524235	-0.2032083	-0.2421367	-0.0396475
14.5687675	2.7276757	-0.8134447	-0.3159170	-0.1769570	-0.2372326	1.6512271	-0.2063533	-0.2538716	-0.0303590
14.6687700	2.7559774	-0.8327179	-0.3174800	-0.1783584	-0.2295624	1.6483560	-0.2153319	-0.2659869	-0.0218127
14.7687813	2.7916784	-0.8551807	-0.3266618	-0.1793894	-0.2209078	1.6451103	-0.2282202	-0.2688102	-0.0251163
14.8687375	2.8141756	-0.8724792	-0.3266778	-0.1803516	-0.2183992	1.6438042	-0.2325241	-0.2718428	-0.0206509
14.9688850	2.8421911	-0.8991348	-0.3215617	-0.1811035	-0.2200659	1.6446229	-0.2324039	-0.2756313	-0.0081570
15.0687270	2.8699556	-0.9168318	-0.3256736	-0.1825748	-0.2255387	1.6485116	-0.2245782	-0.2766793	0.0010907
15.1687137	2.8996392	-0.9372769	-0.3260729	-0.1849013	-0.2305417	1.6549225	-0.2109849	-0.2777424	0.0159649
15.2687322	2.9285293	-0.9566773	-0.3215617	-0.1883582	-0.2298267	1.6617290	-0.1974374	-0.2779261	0.0301028
15.3687270	2.9561884	-0.9770967	-0.3237016	-0.1921866	-0.2218129	1.6665776	-0.1964032	-0.2715304	0.0304086
15.4687491	2.9839339	-0.9952604	-0.3178254	-0.1957696	-0.2073213	1.6672191	-0.2087643	-0.2635189	0.0292794
15.5687631	3.0091232	-1.0140198	-0.3174448	-0.1983190	-0.1944320	1.6638276	-0.2282465	-0.2554324	0.0212670
15.6687232	3.0379816	-1.0400585	-0.3140387	-0.1988687	-0.1909792	1.6580606	-0.2508388	-0.2465110	0.0109606
15.7688758	3.0631775	-1.0609557	-0.3182142	-0.1960532	-0.2023700	1.6515739	-0.2700429	-0.2389409	-0.0118589
15.8687578	3.0876786	-1.0878586	-0.3165921	-0.1922516	-0.2176998	1.6489501	-0.2764901	-0.2379782	-0.0238655
15.9687212	3.1142629	-1.1137058	-0.3202584	-0.1866678	-0.2384616	1.6481882	-0.2772228	-0.2382565	-0.0399415
16.0688284	3.1396650	-1.1380954	-0.3201447	-0.1808404	-0.2601327	1.6503364	-0.2695255	-0.2414872	-0.0453979
16.1687127	3.1570904	-1.1498282	-0.3219923	-0.1787452	-0.2671589	1.6529200	-0.2571303	-0.2465798	-0.0444880
16.2688284	3.1715978	-1.1432252	-0.3193110	-0.1784789	-0.2649989	1.6559364	-0.2448524	-0.2555109	-0.0331598
