%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1492808883309290279,635,1492808883309112071,robot_frame,0.996045239348,-0.553481228308,0.0,0.0,0.0,0.0
1492808884305170041,636,1492808884304982900,robot_frame,1.01915271472,-0.527827334412,0.0,0.0,0.0,0.0
1492808885308006701,637,1492808885307816982,robot_frame,1.0126717717,-0.496102781922,0.0,0.0,0.0,0.0
1492808886307822835,638,1492808886307652950,robot_frame,1.03474459517,-0.464815603517,0.0,0.0,0.0,0.0
1492808887306534335,639,1492808887306380987,robot_frame,1.03325013559,-0.443919291595,0.0,0.0,0.0,0.0
1492808888306353635,640,1492808888306174993,robot_frame,1.07211591508,-0.451116465494,0.0,0.0,0.0,0.0
1492808889306307371,641,1492808889306072950,robot_frame,1.13018202143,-0.363949992399,0.0,0.0,0.0,0.0
1492808890307993250,642,1492808890307811021,robot_frame,1.06529906927,-0.35706442723,0.0,0.0,0.0,0.0
1492808891308731613,643,1492808891308552026,robot_frame,1.08225340518,-0.378999752409,0.0,0.0,0.0,0.0
1492808892307625965,644,1492808892307456016,robot_frame,1.10967220252,-0.392519668015,0.0,0.0,0.0,0.0
1492808893310346706,645,1492808893310183048,robot_frame,1.03883539571,-0.398771546737,0.0,0.0,0.0,0.0
1492808894306279329,646,1492808894306102037,robot_frame,1.07721459661,-0.406401041129,0.0,0.0,0.0,0.0
1492808895304081841,647,1492808895303903102,robot_frame,1.06847464428,-0.447829343522,0.0,0.0,0.0,0.0
1492808896305856469,648,1492808896305680990,robot_frame,1.11558913342,-0.362261631752,0.0,0.0,0.0,0.0
1492808897309699030,649,1492808897309514999,robot_frame,1.03540710258,-0.372565371356,0.0,0.0,0.0,0.0
1492808898306640729,650,1492808898306433916,robot_frame,0.97489547888,-0.296939482273,0.0,0.0,0.0,0.0
1492808899308280863,651,1492808899308119058,robot_frame,0.833846702664,-0.277060639492,0.0,0.0,0.0,0.0
1492808900306113950,652,1492808900305954933,robot_frame,0.795946316104,-0.213719913624,0.0,0.0,0.0,0.0
1492808901307901475,653,1492808901307730913,robot_frame,0.729799593225,-0.166342279669,0.0,0.0,0.0,0.0
1492808902301743294,654,1492808902301562070,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808903302640801,655,1492808903302449941,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808904302328676,656,1492808904302139043,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808905302192038,657,1492808905302023887,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808906298960145,658,1492808906298793077,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808907302844146,659,1492808907302678108,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808908300689693,660,1492808908300510883,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808909300407656,661,1492808909300252914,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808910302257726,662,1492808910302083015,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808911302058017,663,1492808911301899909,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808912303812993,664,1492808912303648948,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808913298697507,665,1492808913298525094,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808914300530255,666,1492808914300368070,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808915300348296,667,1492808915300172090,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808916301149684,668,1492808916300995111,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492808917299959105,669,1492808917299796104,robot_frame,nan,nan,0.0,0.0,0.0,0.0
