%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1492808885429686463,6464,1492808885429459095,robot_frame,0,1,33.4609138333,-117.706074333,-36.2,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808886428429223,6465,1492808886428266048,robot_frame,0,1,33.4609086667,-117.706061833,-36.1,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808887427262487,6466,1492808887427067041,robot_frame,0,1,33.460904,-117.706049833,-35.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808888426988481,6467,1492808888426779031,robot_frame,0,1,33.4608993333,-117.706037833,-35.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808889427836176,6468,1492808889427594900,robot_frame,0,1,33.4608955,-117.706025333,-35.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808890429629741,6469,1492808890429438114,robot_frame,0,1,33.4608921667,-117.706013,-36.0,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808891429306286,6470,1492808891429092884,robot_frame,0,1,33.4608878333,-117.706001333,-36.1,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808892428160123,6471,1492808892427941083,robot_frame,0,1,33.4608846667,-117.705988167,-36.0,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808893431097464,6472,1492808893430840015,robot_frame,0,1,33.4608805,-117.7059755,-35.8,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808894426840548,6473,1492808894426642894,robot_frame,0,1,33.4608765,-117.705963333,-35.8,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808895425617033,6474,1492808895425410032,robot_frame,0,1,33.4608718333,-117.705951667,-35.8,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808896426553483,6475,1492808896426300048,robot_frame,0,1,33.4608691667,-117.705938833,-35.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808897431294840,6476,1492808897431083917,robot_frame,0,1,33.460866,-117.705926667,-36.2,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808898427181226,6477,1492808898426964044,robot_frame,0,1,33.4608636667,-117.705915333,-36.5,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808899429011916,6478,1492808899428792953,robot_frame,0,1,33.4608605,-117.705905833,-36.5,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808900427699486,6479,1492808900427479982,robot_frame,0,1,33.4608588333,-117.705896333,-36.8,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808901429489580,6480,1492808901429282903,robot_frame,0,1,33.4608585,-117.705887167,-36.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808902416303589,6481,1492808902416129112,robot_frame,0,1,33.4608571667,-117.705879333,-37.2,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808903417320563,6482,1492808903417079925,robot_frame,0,1,33.4608571667,-117.705871833,-37.1,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808904416896874,6483,1492808904416724920,robot_frame,0,1,33.4608558333,-117.705865667,-37.1,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808905416928043,6484,1492808905416656017,robot_frame,0,1,33.4608565,-117.70586,-36.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808906413665791,6485,1492808906413409948,robot_frame,0,1,33.4608586667,-117.705854667,-36.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808907417556839,6486,1492808907417296886,robot_frame,0,1,33.4608603333,-117.705850333,-36.8,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808908415317056,6487,1492808908415086984,robot_frame,0,1,33.4608618333,-117.705846333,-36.9,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1492808909415179407,6488,1492808909414912939,robot_frame,0,1,33.4608615,-117.705842667,-36.9,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808910416978390,6489,1492808910416713953,robot_frame,0,1,33.4608603333,-117.7058415,-36.9,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808911416826490,6490,1492808911416512966,robot_frame,0,1,33.4608625,-117.7058395,-36.8,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808912418573389,6491,1492808912418304920,robot_frame,0,1,33.4608631667,-117.705839667,-37.0,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808913413356427,6492,1492808913413146972,robot_frame,0,1,33.460863,-117.705841167,-37.2,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808914415151639,6493,1492808914414954900,robot_frame,0,1,33.4608621667,-117.7058425,-37.2,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808915415097497,6494,1492808915414814949,robot_frame,0,1,33.4608596667,-117.705846,-37.1,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808916415870807,6495,1492808916415581941,robot_frame,0,1,33.4608565,-117.705849333,-37.2,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
1492808917413630408,6496,1492808917413363933,robot_frame,0,1,33.4608533333,-117.705853,-37.3,0.8649,0.0,0.0,0.0,0.8649,0.0,0.0,0.0,3.4596,1
