# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
8.8104289	1.8347221	1.7790962	-0.4036572	-0.1834731	-0.2715274	2.4640714	-0.1142106	-0.4357095	-0.0801254
8.9104658	1.8797359	1.8092522	-0.4027763	-0.1835541	-0.2710554	2.4617890	-0.1253843	-0.4489219	-0.0840592
9.0104801	1.9191750	1.8373590	-0.4062043	-0.1836828	-0.2781351	2.4605405	-0.1355301	-0.4543328	-0.0941821
9.1104215	1.9582788	1.8674768	-0.4146034	-0.1832544	-0.2895070	2.4600434	-0.1398826	-0.4555742	-0.1093676
9.2104640	1.9958493	1.8899826	-0.4023897	-0.1826417	-0.2968037	2.4596041	-0.1364886	-0.4596906	-0.1053125
9.3104197	2.0371173	1.9194425	-0.4132537	-0.1831851	-0.2942031	2.4585831	-0.1318735	-0.4539230	-0.1051673
9.4103836	2.0741391	1.9481063	-0.4124594	-0.1858888	-0.2832086	2.4568671	-0.1253014	-0.4467092	-0.0880426
9.5104684	2.1046665	1.9709736	-0.4187817	-0.1893380	-0.2725597	2.4551173	-0.1251851	-0.4421868	-0.0798031
9.6103969	2.1522584	1.9997706	-0.4130104	-0.1948506	-0.2607731	2.4525425	-0.1237874	-0.4343362	-0.0616160
9.7103828	2.1940040	2.0242880	-0.4083108	-0.1979200	-0.2576628	2.4511056	-0.1194898	-0.4277310	-0.0568309
9.8104476	2.2265810	2.0439780	-0.4063382	-0.1987413	-0.2600820	2.4506236	-0.1194671	-0.4263724	-0.0617749
9.9103962	2.2687493	2.0741993	-0.4096001	-0.1968336	-0.2680558	2.4503268	-0.1266902	-0.4292629	-0.0808120
10.0104348	2.3110342	2.0991407	-0.4075838	-0.1932649	-0.2771542	2.4498858	-0.1346349	-0.4373345	-0.0901959
10.1104410	2.3434654	2.1199074	-0.4057955	-0.1902314	-0.2853348	2.4493445	-0.1401264	-0.4374296	-0.0851649
10.2104292	2.3887303	2.1496869	-0.4063415	-0.1864579	-0.2958145	2.4484331	-0.1466083	-0.4380214	-0.0776792
10.3105836	2.4268873	2.1756877	-0.4045851	-0.1838782	-0.3020730	2.4479073	-0.1507673	-0.4422695	-0.0733885
10.4105306	2.4522347	2.1982822	-0.3986366	-0.1820585	-0.3042741	2.4473144	-0.1492412	-0.4443910	-0.0686836
10.5104220	2.4907755	2.2227405	-0.4013645	-0.1802004	-0.3033976	2.4458726	-0.1507077	-0.4479123	-0.0664258
10.6103849	2.5425039	2.2527145	-0.4065269	-0.1796343	-0.2966483	2.4425820	-0.1610128	-0.4531866	-0.0551804
10.7106437	2.5750447	2.2720697	-0.4055075	-0.1806460	-0.2900700	2.4395258	-0.1711847	-0.4488466	-0.0431054
10.8104404	2.6204349	2.2957546	-0.4116780	-0.1831905	-0.2823723	2.4353482	-0.1773818	-0.4485571	-0.0344817
10.9104120	2.6706975	2.3216957	-0.4132674	-0.1870905	-0.2764665	2.4312136	-0.1765527	-0.4458409	-0.0236004
11.0104228	2.7154237	2.3412073	-0.4053494	-0.1900496	-0.2740076	2.4291663	-0.1658908	-0.4343170	-0.0110830
11.1106611	2.7481841	2.3586058	-0.4052187	-0.1916352	-0.2722564	2.4281931	-0.1581337	-0.4272346	-0.0151076
11.2104993	2.7938122	2.3835441	-0.4049932	-0.1926022	-0.2682661	2.4269669	-0.1510168	-0.4192728	-0.0253151
11.3104486	2.8289380	2.4070468	-0.4113660	-0.1923018	-0.2666018	2.4253693	-0.1540815	-0.4133755	-0.0410337
11.4104084	2.8655164	2.4215837	-0.4054880	-0.1915849	-0.2682749	2.4232486	-0.1617582	-0.4138708	-0.0438750
11.5105428	2.9142048	2.4443446	-0.4045272	-0.1897914	-0.2773274	2.4191112	-0.1709072	-0.4189440	-0.0484324
11.6105009	2.9540919	2.4671459	-0.4136300	-0.1880188	-0.2897955	2.4155848	-0.1766567	-0.4365030	-0.0601431
11.7103910	2.9955531	2.4890677	-0.4103364	-0.1852926	-0.2974590	2.4125775	-0.1695634	-0.4469505	-0.0538066
11.8104417	3.0349405	2.5114580	-0.4095761	-0.1845570	-0.3040939	2.4101500	-0.1574690	-0.4454646	-0.0436988
11.9103892	3.0796987	2.5326479	-0.4135017	-0.1836923	-0.2984018	2.4079373	-0.1485324	-0.4324451	-0.0320434
12.0104315	3.1208123	2.5526630	-0.4154384	-0.1843148	-0.2916403	2.4051935	-0.1489663	-0.4204164	-0.0250236
12.1106066	3.1513257	2.5696749	-0.4051235	-0.1825272	-0.2801671	2.4016661	-0.1572304	-0.4225595	-0.0202853
12.2104243	3.2001437	2.5942557	-0.4093076	-0.1819067	-0.2725031	2.3951602	-0.1804294	-0.4370316	-0.0310500
12.3104172	3.2459132	2.6129678	-0.4083458	-0.1817536	-0.2734939	2.3896015	-0.2031500	-0.4544484	-0.0345884
12.4105523	3.2840960	2.6285094	-0.4094637	-0.1821069	-0.2772344	2.3858128	-0.2166409	-0.4670310	-0.0370037
12.5104177	3.3429435	2.6458072	-0.4027344	-0.1835955	-0.2819978	2.3823574	-0.2270625	-0.4810455	-0.0342364
12.6104284	3.3938819	2.6644330	-0.4032593	-0.1861802	-0.2817470	2.3814272	-0.2320663	-0.4829008	-0.0301493
12.7104346	3.4342830	2.6798044	-0.4104277	-0.1890049	-0.2774580	2.3809406	-0.2361767	-0.4721286	-0.0272430
12.8103859	3.4956032	2.6971881	-0.3998212	-0.1930144	-0.2676462	2.3791519	-0.2476369	-0.4585272	-0.0135579
12.9104054	3.5464921	2.7116866	-0.4002010	-0.1940075	-0.2604929	2.3756656	-0.2647711	-0.4511125	-0.0237350
13.0104430	3.5818852	2.7247765	-0.4067149	-0.1923689	-0.2579324	2.3717359	-0.2760513	-0.4476472	-0.0430575
13.1104407	3.6432358	2.7389212	-0.4099290	-0.1864764	-0.2618927	2.3654814	-0.2799561	-0.4470549	-0.0604323
13.2103734	3.6964485	2.7510542	-0.4130790	-0.1810136	-0.2697305	2.3618776	-0.2665049	-0.4469662	-0.0619639
13.3104008	3.7382383	2.7588878	-0.4122118	-0.1779508	-0.2755701	2.3606701	-0.2496647	-0.4470865	-0.0513165
13.4103849	3.7878515	2.7734106	-0.4145107	-0.1771159	-0.2793083	2.3607138	-0.2350081	-0.4505414	-0.0318983
13.5106204	3.8450300	2.7914473	-0.4164299	-0.1798401	-0.2772510	2.3613648	-0.2304846	-0.4544387	-0.0131760
13.6104282	3.8816931	2.7996406	-0.4059493	-0.1822934	-0.2728139	2.3610916	-0.2336078	-0.4548519	-0.0028206
13.7105636	3.9320149	2.8164002	-0.4122757	-0.1841031	-0.2674732	2.3593045	-0.2427675	-0.4490664	-0.0156740
13.8105523	3.9915444	2.8292206	-0.4063965	-0.1837582	-0.2689425	2.3560345	-0.2572892	-0.4454934	-0.0194544
13.9104975	4.0409841	2.8426772	-0.4108076	-0.1820871	-0.2760657	2.3533805	-0.2645951	-0.4358029	-0.0148438
14.0103867	4.0820841	2.8500445	-0.4084516	-0.1810610	-0.2843756	2.3517913	-0.2688145	-0.4345713	-0.0014064
14.1105836	4.1409938	2.8614344	-0.4070996	-0.1813650	-0.2960245	2.3495186	-0.2801523	-0.4411039	0.0153369
14.2103834	4.1894800	2.8719804	-0.4015092	-0.1827464	-0.3020588	2.3471916	-0.2864737	-0.4461490	0.0222710
14.3104010	4.2362293	2.8838585	-0.3960522	-0.1844064	-0.3011591	2.3441125	-0.2813017	-0.4378007	0.0182715
14.4104233	4.2964028	2.8829990	-0.4052845	-0.1838868	-0.2875338	2.3407075	-0.2748065	-0.4204239	0.0021752
14.5103775	4.3449431	2.8928050	-0.4035297	-0.1828491	-0.2738518	2.3384489	-0.2695928	-0.4149307	-0.0075581
14.6104353	4.3925877	2.9011742	-0.4042147	-0.1832214	-0.2669722	2.3377418	-0.2689027	-0.4197687	-0.0118109
14.7104568	4.4328672	2.9110163	-0.4073441	-0.1821622	-0.2647931	2.3381507	-0.2691405	-0.4278180	-0.0107611
14.8104358	4.4905843	2.9228152	-0.4081492	-0.1829196	-0.2691350	2.3385036	-0.2696943	-0.4374325	0.0007179
14.9105674	4.5397488	2.9353213	-0.4112779	-0.1833815	-0.2745509	2.3371830	-0.2717222	-0.4396233	0.0104416
15.0104044	4.5824212	2.9411507	-0.4060626	-0.1834925	-0.2782089	2.3349923	-0.2836915	-0.4450999	0.0148273
15.1104399	4.6436200	2.9514289	-0.4103711	-0.1822604	-0.2793853	2.3311729	-0.2989512	-0.4437315	0.0012442
15.2104148	4.6981507	2.9596767	-0.4155660	-0.1809098	-0.2799857	2.3290921	-0.3084926	-0.4478938	-0.0076455
15.3104161	4.7414122	2.9652719	-0.4156237	-0.1800874	-0.2797182	2.3284125	-0.3077838	-0.4409336	-0.0028236
15.4104371	4.8017960	2.9718399	-0.4135462	-0.1799056	-0.2757234	2.3280795	-0.3001406	-0.4165024	0.0105456
15.5104704	4.8538442	2.9786363	-0.4195093	-0.1807333	-0.2684349	2.3267964	-0.3010432	-0.4019228	0.0122416
15.6105626	4.8996162	2.9748335	-0.4080870	-0.1815973	-0.2635077	2.3241355	-0.3120962	-0.4092421	0.0231176
15.7103816	4.9627010	2.9779590	-0.4056198	-0.1826537	-0.2636146	2.3183949	-0.3354173	-0.4385495	0.0204707
15.8103823	5.0180504	2.9841517	-0.4083754	-0.1834187	-0.2717568	2.3134579	-0.3521019	-0.4645488	0.0064904
15.9105083	5.0673119	2.9858542	-0.4044918	-0.1839502	-0.2803257	2.3099988	-0.3537960	-0.4769517	-0.0008224
