%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1492808518412187075,6097,1492808518411943912,robot_frame,0,1,33.46109,-117.706132333,-36.0,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808519411983145,6098,1492808519411660909,robot_frame,0,1,33.4610886667,-117.706132167,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808520411629048,6099,1492808520411479949,robot_frame,0,1,33.4610878333,-117.706132167,-35.8,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808521407600381,6100,1492808521407291889,robot_frame,0,1,33.4610871667,-117.706132,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808522412307632,6101,1492808522412003993,robot_frame,0,1,33.4610865,-117.706132,-35.8,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808523412890640,6102,1492808523412739038,robot_frame,0,1,33.4610855,-117.706132,-35.8,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808524412814718,6103,1492808524412533044,robot_frame,0,1,33.4610843333,-117.706132333,-35.8,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808525413616330,6104,1492808525413378000,robot_frame,0,1,33.4610835,-117.706132667,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808526411419437,6105,1492808526411164045,robot_frame,0,1,33.4610828333,-117.706132667,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808527411199886,6106,1492808527411000013,robot_frame,0,1,33.4610818333,-117.706132667,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808528409038907,6107,1492808528408802032,robot_frame,0,1,33.4610816667,-117.706133333,-35.7,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808529414819767,6108,1492808529414537906,robot_frame,0,1,33.4610811667,-117.706134,-35.8,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808530412576459,6109,1492808530412321090,robot_frame,0,1,33.4610806667,-117.706134667,-35.9,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808531412361924,6110,1492808531412142992,robot_frame,0,1,33.4610791667,-117.7061355,-36.0,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808532407360305,6111,1492808532406976938,robot_frame,0,1,33.4610788333,-117.706135167,-35.9,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808533411799496,6112,1492808533411639928,robot_frame,0,1,33.461078,-117.706136,-36.0,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808534412628779,6113,1492808534412414073,robot_frame,0,1,33.461077,-117.706136167,-36.0,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808535412460869,6114,1492808535412230014,robot_frame,0,1,33.4610778333,-117.706136333,-36.1,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808536411227160,6115,1492808536410984039,robot_frame,0,1,33.4610788333,-117.706136167,-36.1,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808537412024206,6116,1492808537411802053,robot_frame,0,1,33.4610796667,-117.706135333,-36.1,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808538410824385,6117,1492808538410645961,robot_frame,0,1,33.4610791667,-117.706134,-36.2,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808539407962584,6118,1492808539407578945,robot_frame,0,1,33.4610798333,-117.706132667,-36.2,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808540410516778,6119,1492808540410284996,robot_frame,0,1,33.4610821667,-117.706130833,-36.0,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808541410315861,6120,1492808541410084962,robot_frame,0,1,33.461082,-117.706130333,-36.2,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808542411040950,6121,1492808542410862922,robot_frame,0,1,33.4610831667,-117.706128333,-36.1,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
1492808543412154201,6122,1492808543411752939,robot_frame,0,1,33.4610843333,-117.706127833,-36.1,0.7744,0.0,0.0,0.0,0.7744,0.0,0.0,0.0,3.0976,1
